,text,date,likes
1892,"#education@changellengeglobal #Changellenge #CLSchool 
 
Где познакомиться с 50 замотивированными студентами, которые уже строят карьеру? Регистрируйтесь на бесплатный кейс-завтрак от Школы Changellenge ». Его проведет Михаил Хмелик — ex. консультант в Accenture и эксперт Changellenge ». 
 
На встрече вы: 
— заведете новые знакомства и поучаствуете в неформальном нетворкинге; 
— узнаете, что такое кейс-метод, и поймете, как применять его в работе и и учебе; 
— решите и разберете одну бизнес-задачу из сферы ритейла за полчаса; 
— пообщаетесь с экспертом вебинара и зададите вопросы. 
 
Чтобы попасть на бизнес-завтрак, зарегистрируйтесь и напишите небольшое мотивационное письмо. Укажите в нем, почему именно вам нужно участвовать в вебинаре. На мероприятие попадет только 50 самых заинтересованных кандидатов! Успейте до 17:00 23 апреля включительно: https://bit.ly/3n51sBb",1618927560,4
1893,"#event@changellengeglobal #Changellenge #Skoltech #Сколтех 

Цифровые технологии в разы сократили жизненный цикл продукта: искусственный интеллект, анализ данных и машинное обучение помогают проектировать материалы, структуры, процессы. 21 апреля на онлайн-лекции профессор Сколтеха Искандер Ахатов обсудит с вами технологии, которые повлияли на промышленность: 3D-печать, газотермическое нанесение покрытий, композиты и PLM. А профессор Дмитрий Джуринский расскажет о прикладных аспектах междисциплинарных исследований в направлении технологий газотермического нанесения покрытий. 

Также на лекции вы узнаете: 
• какие перспективы ждут аддитивное производство, в том числе 3D-печать и газотермическое нанесение покрытий;
• какие исследования проводятся в сфере разработки композитных материалов и информационных решений для современной промышленности, а также в микро- и наномеханике;
• как устроена лаборатория Центра проектирования производственных технологий и материалов: от передовых процессов газотермического нанесения покрытий до оптимизации параметров и возможностей промышленного применения

И главное: мы поговорим о магистратуре и аспирантуре Сколтеха, поступлении, отборе, учебе и перспективах для молодых специалистов. Участие в онлайн-трансляции бесплатное, но необходима регистрация: https://clck.ru/UNkFh",1618923723,2
1894,"#event@changellengeglobal #Changellenge #ПроектФ #ДомРФ

Открыт набор на Проект.Ф от ДОМ.РФ — оплачиваемую программу развития от одного из крупнейших работодателей в области жилищного строительства и ипотечного кредитования. На стажировке ты погрузишься в сферу проектного финансирования и станешь одним из первых специалистов с экспертизой на стыке аналитики, строительства и финансов в стране. Программа подойдет студентам четвертого курса бакалавриата, второго курса магистратуры и выпускникам последних трех лет с образованием в финансах, экономике, IT, физмате или строительстве.

На Проекте.Ф тебя ждет:
— Возможность продолжить карьеру в ДОМ.РФ. После успешного прохождения обучения ты сможешь присоединиться к одному из подразделений компании.
— Конкурентная заработная плата. Ты будешь получать зарплату, в том числе во время обучения.
— Пять треков развития. Ты выберешь одно из направлений: кредитный анализ, строительный мониторинг, клиентский менеджмент, IT и бизнес-аналитика или строительная экспертиза.
— Обучение. Тебя ждут бесплатные тренинги от внутренних и внешних экспертов и прокачка навыков — от переговоров до анализа кредитных сделок.
— Поддержка. На протяжении всей программы тебе будут помогать наставники и консультировать эксперты ДОМ.РФ.

Подавай заявку на Проект.Ф до 14 мая включительно: https://clck.ru/UQMSH",1618920182,81
1895,"#education@changellengeglobal #Changellenge #PythonToolKit #ExcelToolKit

Если обрабатывать большие массивы данных в Excel — ежедневная головная боль для вас, подключайтесь к бесплатному вебинару сегодня в 19:00. На вебинаре сопоставим способности Excel и Python и докажем, что овладеть кодом несложно: работать с ним могут даже те, кто далек от IT. Попробуйте свои силы на реальных задачах с Ильей Братеньковым, консультантом Big4 и программистом с многолетним стажем.

После вебинара вы получите скидку на онлайн-курсы Changellenge » ToolKit.
 
Регистрируйтесь, чтобы научиться автоматизировать работу и не тратить лишнее время: https://bit.ly/3vihJWH",1618918780,2
1896,"#career@changellengeglobal #Changellenge #ВТБ

Угадайте фильм: главный герой получает сверхспособность управлять большими данными и навсегда меняет свою жизнь. Не знаете ответ? Это возможный сюжет вашей будущей карьеры. Все, что надо сделать, — подать заявку на позицию DevOps-инженера в рамках оплачиваемой IT-школы ВТБ. Вас ждет:

— Онлайн-обучение: более 72 часов вебинаров.
— Практические задания и актуальные бизнес-задачи.
— Развитие под руководством ментора и регулярная обратная связь.
— Работа над собственным проектом внутри отдела.
— Знакомство с DevOps-инструментами.
— Внедрение инженерных практик на проектах банка.

И самое главное: лучшие участники смогут продолжить работу в команде IT-профессионалов ВТБ. До конца регистрации остается всего 10 дней. Дерзайте: https://clck.ru/UPmUA",1618913160,1
1897,"#event@changellengeglobal #Changellenge #CupRussia

Внимание, мы начали трансляцию полуфинала Changellenge » Cup Russia 2021 — самого масштабного кейс-чемпионата России! Напоминаем, что присоединиться может любой желающий. Участников чемпионата ждет знакомство со специалистами и HR компаний-партнеров, а также соревнование, которое определит финалистов. Подключайтесь!",1618911302,16
1898,"#event@changellengeglobal #Changellenge #CupRussia

Этот день настал! Ровно в 12:00 по московскому времени начнется онлайн-трансляция полуфинала главного кейс-чемпионата России Changellenge » Cup Russia 2021. Еще раз поздравляем полуфиналистов и благодарим за достойные решения участников первого тура.

В момент открытия мы добавим к посту ссылку, по которой каждый сможет подключиться к трансляции и послушать решения участников. Обязательно присоединяетесь к трансляции — мы с компаниями-партнерами приготовили для наших зрителей много интересного.",1618907067,3
1899,"#education@changellengeglobal #Changellenge #BusinessAnalysis@changellengeglobal 
 
Уже сегодня в 19:00 пройдет бесплатный мастер-класс «Как стать бизнес-аналитиком и пройти отбор в компанию мечты». 
 
Спикер трансляции — Никита Худов, консультант Bain & Company, выпускник IE Business School и обладатель MiBA (Master in Business Analytics and Big Data). Он знает все о продвинутой аналитике и использует не только Excel, но и инструменты Data Science. А еще за свою карьеру Никита успел поработать финансовым консультантом в области криптовалют. Он расскажет, какие бывают бизнес-аналитики, с какими задачами они сталкиваются каждый день и как проходит отбор в топовые корпорации. Остались последние часы, чтобы зарегистрироваться: https://bit.ly/3n1l2hV",1618905721,1
1900,"#event@changellengeglobal #Changellenge #CupRussia #ДеньКарьеры

День Карьеры Changellenge » Cup Russia 2021 пройдет уже на этой неделе: совсем скоро вы узнаете об актуальных вакансиях и стажировках, а также познакомитесь с представителями топовых компаний. Специально для вас мы подготовили подробную информацию о времени выступления специалистов: 
 
14:00 - 15:00. Здесь вы сможете пообщаться с экспертами Bain, НЛМК, Райффайзенбанк и P&G. 
 
15:00 - 16:00. Ждем вас в это время, если хотите познакомиться со специалистами Henkel, GSK, ЭР-Телеком и MSD. 
 
16:00 - 17:00. Время подойдет тем, кто хочет пообщаться с представителями из Газпромбанка, AB InBev Efes и PwC. 
 
А чтобы узнать больше о топовых работодателях — оставайтесь с нами на протяжении всей трансляции. Так вы не пропустите информацию о крутых вакансиях и сможете открыть для себя новые направления развития. Регистрируйтесь на День Карьеры Changellenge » Cup Russia 2021, чтобы получить ссылку на подключение и не пропустить начало трансляции: https://clc.am/tbshww",1618858980,3
1901,"#education@changellengeglobal #Changellenge #CL_BusinessAnalysis 
 
Если вы решили построить карьеру в консалтинге, на этапе отбора вам обязательно предстоит пройти кейс-интервью. Чтобы успешно с ним справиться, необходимо не только грамотно выполнить задание, но и хорошо презентовать его решение. Объясняем, как это сделать: 
 
— Выглядите профессионально. Ваши голос, поза, жесты и мимика должны показать интервьюеру, что вы готовы к работе с реальным клиентом. Говорите спокойно и не торопитесь, поддерживайте зрительный контакт и улыбайтесь, если это уместно. 
 
— Говорите с интервьюером. Расскажите ему, как делали расчеты и проверяли гипотезы. Не забудьте перечислить фреймворки, которые использовали. 
 
— Сами следите за временем. Контролируйте тайминг, чтобы не пришлось резко обрывать рассказ. Помните, что лучше закончить раньше, чем скомкано озвучивать три последние рекомендации. 
 
— Волнуйтесь, но в меру. В условиях стресса организм работает на максимум. Пользуйтесь этим, но если начнете нервничать слишком сильно, сделайте глубокий вдох и выпейте немного воды. Это должно привести вас в чувства. 
 
— Будьте готовы отстоять свое решение. Вам будут задавать неудобные вопросы, так что постарайтесь не растеряться. Используйте приемы из книг по искусству аргументации. 
 
Чтобы научиться мастерски проходить кейс-интервью и уже через шесть месяцев уверенно стартовать в консалтинге, регистрируйтесь на комплексную программу Changellenge » «Профессия бизнес-аналитика». Вы освоите все необходимые hard и soft skills и пройдете марафон из 15 бизнес-задач. Эксперты-практики из топовых компаний дадут подробную обратную связь, чтобы прогресс шел быстрее. 
 
Успейте забронировать место — старт уже 21 мая: https://clck.ru/UPE3W",1618854767,1
1902,"#friends@changellengeglobal #Changellenge

По данным Nasdaq, к 2040 году 95% всех покупок люди будут совершать в интернете. А значит, будущее — за e-commerce. 21 апреля в 19:00 Центр развития карьеры и лидерства РЭШ проведет круглый стол «Развитие маркетплейсов в России — новые технологии и карьерные возможности». 

Перед участниками выступят спикеры от Ozon, «Авито», Bain & Company, «Сбер.Маркет», «Яндекс.Такси» и другие эксперты. Они расскажут о:
一 трендах рынка e-commerce в России и мире;
一 успешных кейсах крупных маркетплейсов — Ozon, «Яндекс.Маркет», «Сбер.Маркет», AliExpress, «Авито», Lamoda;
一 применении новых технологий в e-commerce DS, ML, AI;
一 навыках, необходимых специалистам в этой индустрии.

Мероприятие пройдет онлайн. Успейте зарегистрироваться: https://vk.cc/c157oh",1618845626,8
1903,"#education@changellengeglobal #Changellenge #BusinessAnalysis@changellengeglobal 
 
Чаще всего бизнес-аналитики строят карьеру в консалтинговых компаниях. Но попасть туда непросто. Требуется серьезная подготовка, чтобы выделиться среди остальных кандидатов. Узнайте, какие навыки нужны бизнес-аналитикам сегодня и чего ждут от таких специалистов ключевые игроки рынка, на бесплатном мастер-классе 20 апреля, в 19:00. 
 
Спикер трансляции — Никита Худов, консультант Bain & Company, выпускник IE Business School и обладатель MiBA (Master in Business Analytics and Big Data). Он знает все о продвинутой аналитике и использует не только Excel, но и инструменты Data Science. А еще за свою карьеру Никита успел поработать финансовым консультантом в области криптовалют. Он расскажет, какие бывают бизнес-аналитики, с какими задачами они сталкиваются каждый день и как проходит отбор в топовые корпорации. 
 
Регистрируйтесь до 20 апреля включительно: https://bit.ly/3an2gMZ",1618840921,3
1904,"#education@changellengeglobal #Changellenge #FinanceToolKit 
 
19 апреля, в понедельник, в 19:00 по московскому времени пройдет бесплатный вебинар «Как оценить эффективность бизнеса по финансовой отчетности». Его проведет финансовый бизнес-партнер Unilever и обладатель международных сертификатов CIMA Андрей Никитин. Всего за один вечер вы научитесь: 
 
— Находить информацию о реальном положении компании. 
— Читать и анализировать финансовую отчетность. 
— Принимать финансово-обоснованные решения. 
— Сравнивать эффективность работы разных компаний. 
 
После вебинара вы получите скидку на онлайн-курсы Changellenge » ToolKit. Регистрируйтесь до 19 апреля включительно: https://bit.ly/3eb4zUr",1618751820,5
1905,"#youtube@changellengeglobal #Changellenge

Хотите всегда быть в курсе событий в мире бизнеса, но не знаете, где узнавать обо всех трендах? У нас есть ответ — канал faces & cases! Собрали самые интересные и актуальные новости о том, что станет с образованием будущего, как выглядят карьерные планы россиян и куда движется онлайн-обучение: https://youtu.be/h6riJsZ7wSs",1618653901,7
1906,"#event@changellengeglobal #Changellenge #CupRussia #Райффайзенбанк 
 
Компании-партнеры Дня Карьеры Changellenge » Cup Russia 2021 ценят атмосферу взаимной поддержки и доверия и создают лучшие решения для работы. Например, в 2020 году Генеральный партнер мероприятия Райффайзенбанк запустил проект по переходу сотрудников на гибридный формат работы. Теперь в офисе нужно присутствовать только два дня в неделю, а остальное время можно работать из дома. А недавно компания создала для сотрудников well-being платформу, на которой можно заняться онлайн-йогой, пройти семинары по финансовой грамотности или пообщаться с психологом. 
 
На Дне Карьеры Changellenge » Cup Russia рекрутеры Райффайзенбанка расскажут про вакансии в своих департаментах и ответят на любые вопросы о карьере в компании. Смотрите, чем живут сотрудники самого надежного банка в России по версии Forbes, и присоединяйтесь к ним уже этой весной: https://clc.am/imSmEw",1618650420,4
1907,"#education@changellengeglobal #Changellenge #CL_BusinessAnalysis 
 
Для бизнес-аналитиков в консалтинге умение создавать убедительные презентации — это один из главных hard skills. Освоив его в совершенстве, можно легко выигрывать тендеры, убеждать стейкхолдеров и привлекать новых людей на проекты. Чтобы презентация била в цель, нужно выполнить три обязательных шага. 
 
1. Правильно определить аудиторию. Чтобы сделать презентацию полезной и побуждающей к действию, важно понимать, кто будет зрителями и в чем их интерес. Один и тот же проект следует представлять по-разному коллегам, руководству, потенциальным клиентам, партнерам и инвесторам. 
 
2. Выстроить storyline — сценарий вашей презентации. Чтобы правильно его составить, определите основные месседжи, которые хотите донести. Отталкиваясь от них, структурируйте контент и разделите его так, чтобы получилось последовательное логичное повествование. 
 
3. Качественно оформить слайды. Для этого нужно знать основы дизайна, уметь правильно дробить контент внутри слайда и работать со шрифтами и цветом. Используйте графики, схемы и фото, оформляйте информацию в списки, колонки и таблицы. Хорошая визуализация поможет удержать внимание и облегчит восприятие. 
 
Чтобы научиться создавать эффектные презентации и не только, регистрируйтесь на программу Changellenge » «Профессия бизнес-аналитика»! Вас ждут эксперты из топовых компаний, опытные менторы и HR-специалисты. Вместе с ними вы освоите все hard и soft skills, подберете подходящую вакансию, составите идеальное CV и подготовитесь ко всем видам собеседований. 
 
 
Старт программы 21 мая — успейте подать заявку, количество мест ограничено: https://clck.ru/ULMMk",1618590602,3
1908,"#career@changellengeglobal #Changellenge #Северсталь #severstalgraduate

Дано: одна из самых рентабельных компаний в металлургической отрасли. 
Задача: найти позицию, где можно получить fast-track до топ-менеджера менее чем за 10 лет. 
Решение: Лидерская программа «Северстали» для технарей и бизнес-специалистов! 
 
Компания открыла прием заявок для кандидатов со всей страны, готовых лидировать масштабные проекты и самостоятельно определять свой профессиональный путь в одном из 15 предложенных направлений (от производства и финансов до создания технопарка и работы со стартапами). Отбор можно пройти дистанционно, а жителям других городов компания оплатит переезд и проживание. Вот что ждет вас на программе:

— Ментор уровня ТОП-100 или даже ТОП-12 менеджеров компании и ежедневное общение с экспертами «Северстали».
— 4 ротации по 6 месяцев и возможность выбирать свой карьерный путь на программе и после нее.
— Постоянная тренировка менеджерских навыков: индивидуальный план развития, тренинги и ведение собственных проектов.
— Заработная плата 100 000 рублей gross, а еще годовые бонусы.
 
Набор на программу уже стартовал — успейте подать заявку и присоединяйтесь к команде лидеров: https://clck.ru/UCRSw",1618589040,4
1909,"#event@changellengeglobal #Changellenge #CupRussia #ЭРТелеком 
 
Уже через неделю мы с ведущими компаниями соберемся у вас дома, чтобы рассказать о лучших вакансиях и особенностях отбора для молодых специалистов на Дне Карьеры Changellenge » Cup Russia. Среди них — ЭР-Телеком Холдинг (бренды Дом.ru и Дом.ru бизнес), ведущая российская телекоммуникационная компания и Официальный партнер мероприятия. Компания осуществляет доступ к интернету, цифровому телевидению и создает другие продукты: умный дом, видеонаблюдение, комплексные решения на базе технологий промышленного интернета вещей. 
 
Рассказываем еще несколько фактов о компании: 
 
— В 13,5 миллионах квартир по всей стране люди работают, учатся и сидят в социальных сетях благодаря интернету от Дом.ru. А еще смотрят любимые фильмы с помощью приставки Movix; 
— В этом году компании исполняется 20 лет. История «ЭР-Телекома» началась с небольшого офиса в Перми, а сегодня его сотрудники работают в 56 филиалах по всей России; 
— «ЭР-Телеком» создает уникальные решения на рынке IoT: умные домофоны компании повышают раскрываемость преступлений, а умный свет снижает потребление энергии в городах и это еще не всё; 
— Компания создает возможности для развития сотрудников — собственные магистратуры в крупных вузах, обучение в школе управления Skolkovo, Сбер.Университете и многое другое. 
 
На Дне Карьеры Changellenge » Cup Russia 2021 вы сможете познакомиться с представителями компании и передать резюме напрямую HR-менеджеру. Главное — подать заявку до 23 апреля включительно: https://clck.ru/UKzQT",1618574521,4
1910,"#friends@changellengeglobal #Changellenge

18 апреля Школа финансов проведет YouTube-лекцию по теме FinTech. Спикер — Дмитрий Михайлов, который отвечает за финансовые технологии инвестиций в компании RTP Global, закончил Стокгольмскую школу экономики в Риге и работал консультантом в BCG. Он поделится своим опытом, кейсами прошедших лет и ответит на вопросы слушателей. 

На лекции вы: 
— разберете текущий этап развития мирового FinTech-рынка;
— узнаете об успешных проектах и перспективах в этой сфере;
— изучите стратегию работы в RTP Global.

Регистрируйтесь до 17 апреля включительно: https://clck.ru/UJtdK",1618567440,7
1911,"#event@changellengeglobal #Changellenge #Свеза #Инноватор

Несколько часов назад завершился дебютный Кубок «Свезы» по решению производственных задач ИННОВАТОР! 10 сильнейших команд-финалистов проделали огромную работу: обошли более 420 участников, погрузились в производственную отрасль и показали сильные аналитические навыки. Командная работа, бессонные ночи, сотни страниц материалов для подготовки, репетиции защиты и, наконец, честная борьба, в которой сегодня оказались лучшими:

1-е место — Команда ACED (Москва — НИУ ВШЭ, РГУНГ им. И. М. Губкина: Аладьев Антон, Житцов Александр, Фоменкова Ирина. Санкт-Петербург — НИУ ВШЭ: Миронов Михаил)
2-е место — Команда Miraculous (Москва — НИТУ МИСиС: Шкарупилов Илья. Санкт-Петербург — СПбПУ: Авдеенко Елизавета, Гигиадзе Елизавета, Пархоменко Владислав)
3-е место — Команда Union 8 (Москва — РТУ МИРЭА, МГТУ им. Н. Э. Баумана: Ефремов Илья, Тетюшин Иван)

Еще раз поздравляем победителей и желаем им карьерных успехов, а также мы благодарим уважаемых экспертов «Свезы» за сделанный выбор.",1618513440,31
1912,"#education@changellengeglobal #Changellenge #CL_DataAnalyst

Информации и данных становится все больше, а вот людей, которые умеют их правильно интерпретировать и делать выводы, все еще не хватает. Займите вакантное место: получите профессию аналитика данных и влияйте на принятие решений в компаниях. На нашей программе вас ждут эксперты из Bain & Company, KPMG, Strategy Partners и других ведущих компаний. А еще 90+ часов теории, 70+ практики и поддержка опытных HR-cпециалистов. Мы не только научим анализировать и визуализировать данные с помощью Excel, SQL, Python, BI-систем и PowerPoint, но и объясним, как понимать бизнес и его цели, а также предлагать эффективные решения. С нами сотрудничают работодатели из топовых компаний — от банков до IT-корпораций, и мы расскажем, как к ним попасть: https://clck.ru/UHmsX",1618509840,3
1913,"#event@changellengeglobal #Changellenge #CupRussia #ДеньКарьеры 
 
Парадокс: границы снова закрываются, а возможностей построить международную карьеру становится только больше. Расскажем о каждой из них 23 апреля на крупнейшем в России Дне Карьеры Changellenge » Cup Russia 2021. Вас ждут актуальные вакансии, программы стажировок, знакомство с экспертами, а также прямая линия с представителями AB InBev Efes, Procter and Gamble, Райффайзенбанка, НЛМК, Bain, GSK, Henkel, MSD, PwC, Газпромбанка и ЭР-Телекома. И это не все! 
 
— Вы получите индивидуальные советы по оформлению резюме и сможете отправить CV HR-менеджеру интересующей компании. 
— Вы сами решаете, с представителями каких компаний пообщаться — выступления партнеров будут разбиты на слоты, которые можно будет выбрать после регистрации. 
— Самые активные пройдут карьерный квест и получат ценные призы: сертификаты на покупки от OZON и «МИФ», а также доступы к курсу Changellenge » ToolKit. 
 
Ну и вишенка на торте: все это можно сделать не выходя дома. Не упускайте возможность познакомиться с работодателями и прокачать свое резюме. Для этого успейте оставить заявку до 22 апреля включительно: https://clck.ru/UJiZd",1618499040,5
1914,"#конкурс@changellengeglobal #Changellenge 

Хочешь получить скидку на курсы Toolkit и другие полезные подарки для твоего развития? В этом поможет наша коллаборация и конкурс с издательством МИФ. Участвуй и прокачай свои hard skills, потому что каждый участник получит: 

— скидку 20% на курс Toolkit на выбор, а это крутые уроки по Excel, PowerPoint, финансам, Python или по подготовке к экзамену GMAT; 
— подборку полезных чек-листов; 
— бесплатные книги и пробный урок на курс «Быть с собой» от МИФа. 

А еще 10 человек смогут поучаствовать в главном розыгрыше и выиграть курс Changellenge » Toolkit
на выбор или набор из пяти электронных книг от издательства МИФ. 

И плюс один крутой бонус: мы все любим тесты из серии «какая ты булочка» или «определи свое внутреннее гражданство», поэтому сделали свой. Теперь у тебя появился шанс узнать, какой ты миллионер.

Подписываться ни на кого не нужно и оставлять комментарии тоже — просто укажи ФИО и почту на сайте, а мы пришлем призы. Ссылку прикрепляем: https://clck.ru/UJbU7",1618495440,13
1915,"#career@changellengeglobal #Changellenge #РЭШ #магистратура

Учеба в престижной магистратуре — шанс построить крутую карьеру. И сейчас вы можете воплотить этот план в жизнь. Подайте заявку на олимпиаду Российской экономической школы! Победителей и призеров ждут гранты и бюджетные места на программе «Магистр экономики». 

Почему РЭШ? Это образование международного уровня: 90% профессоров школы закончили ведущие вузы мира. Школа входит в «золотую лигу» по качеству преподавания согласно Round University Ranking. А также она признана лучшим вузом РФ по отзывам студентов в рейтинге Changellenge » 2019. 

Успейте принять участие в олимпиаде — регистрация открыта до 20 апреля включительно: https://clck.ru/UJVUR",1618478616,21
1916,"#education@changellengeglobal #Changellenge #CL_BusinessAnalysis 
 
Хотите попасть в консалтинг, но не знаете, с чего начать карьеру? Changellenge » запускает программу «Профессия бизнес-аналитика», которая всего за шесть месяцев подготовит вас к отбору на стартовую позицию в топовой компании! Вы научитесь всему, что нужно для эффективной работы: 
 
— Собирать требования. Вы изучите структурный подход, который поможет эффективно общаться с разными заказчиками и понимать цели и желания клиентов. 
 
— Анализировать данные. Вы освоите Excel на уровне профи, начнете программировать на Python и научитесь выбирать верный инструмент под разные задачи. 
 
— Понимать бизнес и моделировать его. Вы разберетесь, как устроены современные корпорации, освоите финансовое моделирование и научитесь повышать эффективность бизнеса, совершенствуя процессы в компании. 
 
— Представлять результаты. Вы научитесь выстраивать storyline и оформлять понятные слайды, чтобы убедительно доносить идеи с помощью бизнес-презентаций в PowerPoint. 
 
— Эффективно работать в команде. Вы узнаете, как грамотно вести проекты, распределять задачи и планировать загрузку. 
 
Регистрируйтесь сейчас, если хотите забронировать место на курсе со скидкой 35%: https://clck.ru/SbokA",1618415961,5
1917,"#CL_ambassadors

Мы сделали Telegram-канал амбассадоров еще полезнее и теперь делимся материалами не только со студентами Вышки, но и других университетов. Так вы узнаете, как сделать студенческую жизнь еще интереснее. А еще на канале появится больше:

— вакансий и стажировок, подходящих для людей с разным опытом;
— мероприятий и закрытой информации о кейс-клубах и кейс-чемпионатах;
— полезных советов по организации рабочего пространства;
— интересных фактов об амбассадорской программе Changellenge »;
— мероприятий от Changellenge » и партнеров — топовых мировых компаний. 
 
Убедитесь сами: https://clck.ru/UH5SC!",1618413420,8
1918,"#event@changellengeglobal #Changellenge 

Уже 17 апреля состоится карьерный онлайн-форум For Women By Women, который пройдет при поддержке Американского центра в Москве. 

Успешные женщины, признанные эксперты в своей сфере, поделятся опытом и расскажут, как: 
— начать строить карьеру мечты;
— найти свое призвание, поддержку и пути для реализации идей;
— построить личный бренд в профессиональном сообществе, не теряя индивидуальности.

Коммьюнити из более 2000 единомышленниц со всей России и стран СНГ поможет расширить деловые связи и начать свою карьеру уже сейчас!

Регистрируйтесь до 16 апреля включительно, участие в форуме бесплатно: https://clck.ru/UGCv6",1618402140,10
1919,"#friends@changellengeglobal #Changellenge 

Самый технологический форум этой весны пройдет уже 17 апреля! BreakPoint 2021 — это бесплатная образовательная площадка с воркшопами, бизнес-кейсами и интерактивными сессиями. А еще — онлайн-собеседованиями с HR-специалистами компаний-партнеров и возможностями дальнейшего трудоустройства. Форум будет полезен студентам, недавним выпускникам и молодым предпринимателям в технической сфере.

Спикеры BreakPoint 2021:
— Анна Знаменская — топ-менеджер Apple, «Тинькофф», «Билайн», основатель ivi.tv и директор по глобальному развитию Viber;
— Роман Чёрных — community-менеджер «Русская Школа Сервисного Дизайна (UX)»;
— Дмитрий Кулиш — профессор центра предпринимательства и инноваций «Сколтеха», директор «Мастерской Инноваций»;
— специальный гость и ведущий форума — блогер АйТиБорода. 

Регистрируйтесь до 16 апреля включительно: http://bit.ly/breakpoint21",1618391100,5
